date;returnsp500
2005-10-06;-0.004104065
2005-10-07;0.003694415
2005-10-10;-0.007191951
2005-10-11;-0.002074025
2005-10-12;-0.006086662
2005-10-13;-0.000713521
2005-10-14;0.008233912
2005-10-17;0.002970545
2005-10-18;-0.010100414
2005-10-19;0.014845043
2005-10-20;-0.015133675
2005-10-21;0.001518629
2005-10-24;0.016637836
2005-10-25;-0.002370698
2005-10-26;-0.00432176
2005-10-27;-0.010530499
2005-10-28;0.016413878
2005-10-31;0.007150549
2005-11-01;-0.003527311
2005-11-02;0.009927611
2005-11-03;0.004255151
2005-11-04;0.000163929
2005-11-07;0.002185883
2005-11-08;-0.003457036
2005-11-09;0.001689051
2005-11-10;0.008410849
2005-11-11;0.003049871
2005-11-14;-0.000777807
2005-11-15;-0.00385745
2005-11-16;0.001788458
2005-11-17;0.009369473
2005-11-18;0.004391694
2005-11-21;0.005257451
2005-11-22;0.005071392
2005-11-23;0.003466784
2005-11-24;0
2005-11-25;0.002083778
2005-11-28;-0.008544184
2005-11-29;1.5905E-05
2005-11-30;-0.006382254
2005-12-01;0.012083754
2005-12-02;0.000324143
2005-12-05;-0.002366284
2005-12-06;0.001274849
2005-12-07;-0.005029641
2005-12-08;-0.001209613
2005-12-09;0.002806925
2005-12-12;0.000841337
2005-12-13;0.005538296
2005-12-14;0.004180829
2005-12-15;-0.001415273
2005-12-16;-0.00285235
2005-12-19;-0.005856208
2005-12-20;-0.000238139
2005-12-21;0.002513471
2005-12-22;0.00421193
2005-12-23;0.000425737
2005-12-26;0
2005-12-27;-0.009599313
2005-12-28;0.001296372
2005-12-29;-0.00298497
2005-12-30;-0.0048987
2006-01-02;0
2006-01-03;0.016296957
2006-01-04;0.003666034
2006-01-05;1.57051E-05
2006-01-06;0.009355541
2006-01-09;0.003649639
2006-01-10;-0.000356611
2006-01-11;0.003475411
2006-01-12;-0.006294009
2006-01-13;0.001204506
2006-01-16;0
2006-01-17;-0.003641262
2006-01-18;-0.003904943
2006-01-19;0.005548265
2006-01-20;-0.018496284
2006-01-23;0.001845319
2006-01-24;0.002402517
2006-01-25;-0.001722272
2006-01-26;0.007208985
2006-01-27;0.007734003
2006-01-30;0.001152235
2006-01-31;-0.003991772
2006-02-01;0.001857533
2006-02-02;-0.009102009
2006-02-03;-0.00537307
2006-02-06;0.000782903
2006-02-07;-0.008127674
2006-02-08;0.008625566
2006-02-09;-0.001486507
2006-02-10;0.002544692
2006-02-13;-0.003265019
2006-02-14;0.009982788
2006-02-15;0.003498299
2006-02-16;0.007301405
2006-02-17;-0.001661091
2006-02-20;0
2006-02-21;-0.003275923
2006-02-22;0.007485379
2006-02-23;-0.003782276
2006-02-24;0.001272689
2006-02-27;0.003630667
2006-02-28;-0.010455357
2006-03-01;0.008227427
2006-03-02;-0.001627668
2006-03-03;-0.001482707
2006-03-06;-0.006992845
2006-03-07;-0.001863642
2006-03-08;0.002027914
2006-03-09;-0.004892784
2006-03-10;0.007322426
2006-03-13;0.001987755
2006-03-14;0.010342475
2006-03-15;0.004260726
2006-03-16;0.001771235
2006-03-17;0.001469812
2006-03-20;-0.001661353
2006-03-21;-0.00603312
2006-03-22;0.00600247
2006-03-23;-0.002585636
2006-03-24;0.000982869
2006-03-27;-0.001036647
2006-03-28;-0.006451312
2006-03-29;0.007441909
2006-03-30;-0.00202832
2006-03-31;-0.004177141
2006-04-03;0.002298816
2006-04-04;0.006237202
2006-04-05;0.004301838
2006-04-06;-0.001923224
2006-04-07;-0.010397323
2006-04-10;0.000848733
2006-04-11;-0.007765691
2006-04-12;0.001204029
2006-04-13;0.000776024
2006-04-14;0
2006-04-17;-0.00294432
2006-04-18;0.017216138
2006-04-19;0.001742068
2006-04-20;0.00116732
2006-04-21;-0.000137261
2006-04-24;-0.002420412
2006-04-25;-0.004881516
2006-04-26;0.002815337
2006-04-27;0.003296206
2006-04-28;0.000679304
2006-05-01;-0.004144054
2006-05-02;0.006125898
2006-05-03;-0.004089954
2006-05-04;0.003358654
2006-05-05;0.010242659
2006-05-08;-0.000830057
2006-05-09;0.000362291
2006-05-10;-0.001729614
2006-05-11;-0.012880727
2006-05-12;-0.011304776
2006-05-15;0.002521523
2006-05-16;-0.001871197
2006-05-17;-0.016984486
2006-05-18;-0.006721639
2006-05-19;0.004128381
2006-05-22;-0.003922349
2006-05-23;-0.004359485
2006-05-24;0.001582411
2006-05-25;0.011305894
2006-05-26;0.005703021
2006-05-29;0
2006-05-30;-0.016000341
2006-05-31;0.008103035
2006-06-01;0.012223331
2006-06-02;0.001950326
2006-06-05;-0.017960076
2006-06-06;-0.001138727
2006-06-07;-0.00611113
2006-06-08;0.001416025
2006-06-09;-0.004485652
2006-06-12;-0.012777929
2006-06-13;-0.010333047
2006-06-14;0.005175805
2006-06-15;0.021012759
2006-06-16;-0.003684655
2006-06-19;-0.009150517
2006-06-20;-1.61273E-05
2006-06-21;0.009693855
2006-06-22;-0.005284663
2006-06-23;-0.000883499
2006-06-26;0.004857608
2006-06-27;-0.009125441
2006-06-28;0.00547241
2006-06-29;0.021335773
2006-06-30;-0.002099825
2006-07-03;0.007834136
2006-07-04;0
2006-07-05;-0.007275325
2006-07-06;0.00249117
2006-07-07;-0.006772853
2006-07-10;0.001468719
2006-07-11;0.004078971
2006-07-12;-0.010999194
2006-07-13;-0.013043541
2006-07-14;-0.004914292
2006-07-17;-0.001384229
2006-07-18;0.001917981
2006-07-19;0.018385006
2006-07-20;-0.008513607
2006-07-21;-0.007102086
2006-07-24;0.016488459
2006-07-25;0.006300939
2006-07-26;-0.000378358
2006-07-27;-0.00410808
2006-07-28;0.012078439
2006-07-31;-0.001479331
2006-08-01;-0.004506245
2006-08-02;0.005985576
2006-08-03;0.00134437
2006-08-04;-0.00071104
2006-08-07;-0.002810035
2006-08-08;-0.003368342
2006-08-09;-0.004358748
2006-08-10;0.004618254
2006-08-11;-0.003994412
2006-08-14;0.001159786
2006-08-15;0.013603521
2006-08-16;0.007632708
2006-08-17;0.001581235
2006-08-18;0.00370801
2006-08-21;-0.003677182
2006-08-22;0.00100141
2006-08-23;-0.004498794
2006-08-24;0.002371527
2006-08-25;-0.000748702
2006-08-28;0.005152368
2006-08-29;0.001918606
2006-08-30;-7.66709E-06
2006-08-31;-0.00034508
2006-09-01;0.005499415
2006-09-04;0
2006-09-05;0.001707148
2006-09-06;-0.009940736
2006-09-07;-0.004810593
2006-09-08;0.003779498
2006-09-11;0.000477206
2006-09-12;0.010388014
2006-09-13;0.003770176
2006-09-14;-0.001358969
2006-09-15;0.002723671
2006-09-18;0.00099203
2006-09-19;-0.002174663
2006-09-20;0.005197686
2006-09-21;-0.005410102
2006-09-22;-0.002468846
2006-09-25;0.008776536
2006-09-26;0.007488646
2006-09-27;0.000187061
2006-09-28;0.00191349
2006-09-29;-0.002467291
2006-10-02;-0.003396862
2006-10-03;0.002093472
2006-10-04;0.012003139
2006-10-05;0.002219395
2006-10-06;-0.002693505
2006-10-09;0.000799929
2006-10-10;0.00204136
2006-10-11;-0.002567168
2006-10-12;0.009495865
2006-10-13;0.002045118
2006-10-16;0.002508531
2006-10-17;-0.003658853
2006-10-18;0.001399263
2006-10-19;0.000731818
2006-10-20;0.001199023
2006-10-23;0.006133424
2006-10-24;0.0002614
2006-10-25;0.003507758
2006-10-26;0.004950755
2006-10-27;-0.008487555
2006-10-30;0.00042827
2006-10-31;7.25724E-06
2006-11-01;-0.00737871
2006-11-02;-0.000343674
2006-11-03;-0.00222577
2006-11-06;0.01128259
2006-11-07;0.002215289
2006-11-08;0.002080505
2006-11-09;-0.005347239
2006-11-10;0.001862839
2006-11-13;0.002545819
2006-11-14;0.006336335
2006-11-15;0.002401616
2006-11-16;0.002281563
2006-11-17;0.001028219
2006-11-20;-0.000499697
2006-11-21;0.001648052
2006-11-22;0.002335435
2006-11-23;0
2006-11-24;-0.003662225
2006-11-27;-0.013691214
2006-11-28;0.003481883
2006-11-29;0.009159493
2006-11-30;0.000821396
2006-12-01;-0.002802664
2006-12-04;0.008845925
2006-12-05;0.003994509
2006-12-06;-0.001315576
2006-12-07;-0.003978461
2006-12-08;0.001810354
2006-12-11;0.002267189
2006-12-12;-0.001047936
2006-12-13;0.001168237
2006-12-14;0.008651902
2006-12-15;0.001121792
2006-12-18;-0.003235579
2006-12-19;0.002155877
2006-12-20;-0.001418002
2006-12-21;-0.003680731
2006-12-22;-0.005330405
2006-12-25;0
2006-12-26;0.00434282
2006-12-27;0.006990822
2006-12-28;-0.001479887
2006-12-29;-0.004523351
2007-01-01;0
2007-01-02;0
2007-01-03;-0.001199337
2007-01-04;0.001227539
2007-01-05;-0.006103164
2007-01-08;0.002217854
2007-01-09;-0.000516823
2007-01-10;0.001938479
2007-01-11;0.006319882
2007-01-12;0.004841403
2007-01-15;0
2007-01-16;0.00081743
2007-01-17;-0.000894317
2007-01-18;-0.002975161
2007-01-19;0.002891278
2007-01-22;-0.005291852
2007-01-23;0.00353568
2007-01-24;0.008465526
2007-01-25;-0.011333801
2007-01-26;-0.00120868
2007-01-29;-0.00109751
2007-01-30;0.005755533
2007-01-31;0.006571215
2007-02-01;0.005339485
2007-02-02;0.001692966
2007-02-05;-0.000967058
2007-02-06;0.000697757
2007-02-07;0.001394055
2007-02-08;-0.00117999
2007-02-09;-0.007102376
2007-02-12;-0.003266668
2007-02-13;0.007568765
2007-02-14;0.007614985
2007-02-15;0.001037049
2007-02-16;-0.000872148
2007-02-19;0
2007-02-20;0.002840268
2007-02-21;-0.001405405
2007-02-22;-0.000857924
2007-02-23;-0.003569995
2007-02-26;-0.00125493
2007-02-27;-0.035342692
2007-02-28;0.005545551
2007-03-01;-0.002597875
2007-03-02;-0.011468262
2007-03-05;-0.009452174
2007-03-06;0.015374753
2007-03-07;-0.002468269
2007-03-08;0.007101316
2007-03-09;0.000684555
2007-03-12;0.002669563
2007-03-13;-0.020578557
2007-03-14;0.006668813
2007-03-15;0.003676991
2007-03-16;-0.003835599
2007-03-19;0.010835492
2007-03-20;0.006313565
2007-03-21;0.016936574
2007-03-22;-0.000348483
2007-03-23;0.001093829
2007-03-26;0.000967424
2007-03-27;-0.00620355
2007-03-28;-0.007997681
2007-03-29;0.003732714
2007-03-30;-0.001174654
2007-04-02;0.002593652
2007-04-03;0.009237328
2007-04-04;0.001112216
2007-04-05;0.003045304
2007-04-06;0
2007-04-09;0.000588567
2007-04-10;0.002613206
2007-04-11;-0.006594511
2007-04-12;0.00618708
2007-04-13;0.003481982
2007-04-16;0.010693898
2007-04-17;0.002047655
2007-04-18;0.00069294
2007-04-19;-0.00120276
2007-04-20;0.00921809
2007-04-23;-0.002306697
2007-04-24;-0.000351192
2007-04-25;0.010088027
2007-04-26;-0.000782695
2007-04-27;-0.000120469
2007-04-30;-0.007861781
2007-05-01;0.002647652
2007-05-02;0.006451592
2007-05-03;0.004315771
2007-05-04;0.0021476
2007-05-07;0.002560447
2007-05-08;-0.001166645
2007-05-09;0.003218226
2007-05-10;-0.014054591
2007-05-11;0.009595312
2007-05-14;-0.001794617
2007-05-15;-0.001304779
2007-05-16;0.008589494
2007-05-17;-0.000918434
2007-05-18;0.006588724
2007-05-21;0.001542071
2007-05-22;-0.000642787
2007-05-23;-0.001207983
2007-05-24;-0.009749928
2007-05-25;0.005437888
2007-05-28;0
2007-05-29;0.001568969
2007-05-30;0.007951911
2007-05-31;0.000254831
2007-06-01;0.003730082
2007-06-04;0.001846843
2007-06-05;-0.005361349
2007-06-06;-0.008903294
2007-06-07;-0.017725939
2007-06-08;0.011306188
2007-06-11;0.000961287
2007-06-12;-0.010739181
2007-06-13;0.015070067
2007-06-14;0.00480479
2007-06-15;0.006505514
2007-06-18;-0.001214115
2007-06-19;0.001729342
2007-06-20;-0.013694438
2007-06-21;0.006161408
2007-06-22;-0.012979767
2007-06-25;-0.003213015
2007-06-26;-0.003243467
2007-06-27;0.008969029
2007-06-28;-0.00041832
2007-06-29;-0.001568596
2007-07-02;0.010639313
2007-07-03;0.003573896
2007-07-04;0
2007-07-05;0.00034751
2007-07-06;0.003298605
2007-07-09;0.00092088
2007-07-10;-0.014287037
2007-07-11;0.005705095
2007-07-12;0.018875745
2007-07-13;0.003096577
2007-07-16;-0.001921329
2007-07-17;-9.68089E-05
2007-07-18;-0.002067491
2007-07-19;0.004459151
2007-07-20;-0.012296166
2007-07-23;0.004857488
2007-07-24;-0.020003222
2007-07-25;0.00465481
2007-07-26;-0.023615194
2007-07-27;-0.016120773
2007-07-30;0.010201735
2007-07-31;-0.012727283
2007-08-01;0.00721654
2007-08-02;0.00434989
2007-08-03;-0.026945862
2007-08-06;0.023864091
2007-08-07;0.006140531
2007-08-08;0.013973733
2007-08-09;-0.03009805
2007-08-10;0.000378432
2007-08-13;-0.000495431
2007-08-14;-0.018323393
2007-08-15;-0.014005396
2007-08-16;0.003243472
2007-08-17;0.024269621
2007-08-20;-0.000269757
2007-08-21;0.001085502
2007-08-22;0.011644854
2007-08-23;-0.001072928
2007-08-24;0.011469021
2007-08-27;-0.008539982
2007-08-28;-0.023752906
2007-08-29;0.021685034
2007-08-30;-0.004189778
2007-08-31;0.01115432
2007-09-03;0
2007-09-04;0.010413773
2007-09-05;-0.011567771
2007-09-06;0.004242866
2007-09-07;-0.017053038
2007-09-10;-0.001273557
2007-09-11;0.013540209
2007-09-12;4.75697E-05
2007-09-13;0.008384389
2007-09-14;0.000202143
2007-09-17;-0.005133586
2007-09-18;0.028789579
2007-09-19;0.00606796
2007-09-20;-0.006745919
2007-09-21;0.004598464
2007-09-24;-0.005270295
2007-09-25;-0.000342676
2007-09-26;0.00539666
2007-09-27;0.003899508
2007-09-28;-0.003027997
2007-10-01;0.013195671
2007-10-02;-0.000258593
2007-10-03;-0.004562223
2007-10-04;0.002108727
2007-10-05;0.009514881
2007-10-08;-0.003221692
2007-10-09;0.008063603
2007-10-10;-0.001713764
2007-10-11;-0.00517185
2007-10-12;0.00474295
2007-10-15;-0.008416676
2007-10-16;-0.006594911
2007-10-17;0.001759872
2007-10-18;-0.000752924
2007-10-19;-0.025949343
2007-10-22;0.003791209
2007-10-23;0.008764333
2007-10-24;-0.002444433
2007-10-25;-0.000976808
2007-10-26;0.013693454
2007-10-29;0.003705803
2007-10-30;-0.006484398
2007-10-31;0.011920671
2007-11-01;-0.026778847
2007-11-02;0.000801832
2007-11-05;-0.004967107
2007-11-06;0.011977221
2007-11-07;-0.02980971
2007-11-08;-0.000576195
2007-11-09;-0.014390015
2007-11-12;-0.010038524
2007-11-13;0.028677789
2007-11-14;-0.007094415
2007-11-15;-0.013300535
2007-11-16;0.005216704
2007-11-19;-0.017614502
2007-11-20;0.004476212
2007-11-21;-0.016055126
2007-11-22;0
2007-11-23;0.016749474
2007-11-26;-0.02351298
2007-11-27;0.014819788
2007-11-28;0.028159596
2007-11-29;0.000476395
2007-11-30;0.007740155
2007-12-03;-0.005904756
2007-12-04;-0.006561735
2007-12-05;0.015075935
2007-12-06;0.014925002
2007-12-07;-0.001779549
2007-12-10;0.007481943
2007-12-11;-0.025595914
2007-12-12;0.006031919
2007-12-13;0.00122353
2007-12-14;-0.013841566
2007-12-17;-0.015134905
2007-12-18;0.00626019
2007-12-19;-0.00136177
2007-12-20;0.00488824
2007-12-21;0.016532446
2007-12-24;0.008044567
2007-12-25;0
2007-12-26;0.000808254
2007-12-27;-0.014317518
2007-12-28;0.001434924
2007-12-31;-0.006881975
2008-01-01;0
2008-01-02;-0.014536306
2008-01-03;0
2008-01-04;-0.02485795
2008-01-07;0.003218041
2008-01-08;-0.018522677
2008-01-09;0.013532064
2008-01-10;0.007916746
2008-01-11;-0.013688696
2008-01-14;0.010811991
2008-01-15;-0.025240865
2008-01-16;-0.005627886
2008-01-17;-0.029524212
2008-01-18;-0.006063725
2008-01-21;0
2008-01-22;-0.011147102
2008-01-23;0.021215548
2008-01-24;0.01001246
2008-01-25;-0.016006783
2008-01-28;0.017411049
2008-01-29;0.00613343
2008-01-30;-0.004775386
2008-01-31;0.01663316
2008-02-01;0.012163223
2008-02-04;-0.01051792
2008-02-05;-0.032518523
2008-02-06;-0.007652802
2008-02-07;0.00785478
2008-02-08;-0.004212584
2008-02-11;0.005871752
2008-02-12;0.007239642
2008-02-13;0.013512376
2008-02-14;-0.013512376
2008-02-15;0.000837394
2008-02-18;0
2008-02-19;-0.000896705
2008-02-20;0.008306278
2008-02-21;-0.012950865
2008-02-22;0.007849753
2008-02-25;0.013718099
2008-02-26;0.006894099
2008-02-27;-0.000919853
2008-02-28;-0.008982118
2008-02-29;-0.027463359
2008-03-03;0.00053344
2008-03-04;-0.003453611
2008-03-05;0.005224692
2008-03-06;-0.022259869
2008-03-07;-0.008445951
2008-03-10;-0.015584286
2008-03-11;0.03645711
2008-03-12;-0.009036275
2008-03-13;0.005113853
2008-03-14;-0.021002301
2008-03-17;-0.008999024
2008-03-18;0.041534885
2008-03-19;-0.024587038
2008-03-20;0.023662313
2008-03-21;0
2008-03-24;0.015205246
2008-03-25;0.002301259
2008-03-26;-0.008804416
2008-03-27;-0.011526662
2008-03-28;-0.007981928
2008-03-31;0.00567115
2008-04-01;0.035267016
2008-04-02;-0.001935925
2008-04-03;0.00130077
2008-04-04;0.000795705
2008-04-07;0.00156037
2008-04-08;-0.005113083
2008-04-09;-0.008124955
2008-04-10;0.00446403
2008-04-11;-0.020584529
2008-04-14;-0.003389515
2008-04-15;0.004589249
2008-04-16;0.022437717
2008-04-17;0.000622649
2008-04-18;0.017976528
2008-04-21;-0.001554796
2008-04-22;-0.008849199
2008-04-23;0.002895639
2008-04-24;0.006421692
2008-04-25;0.006473722
2008-04-28;-0.001052176
2008-04-29;-0.003896235
2008-04-30;-0.003853736
2008-05-01;0.016995468
2008-05-02;0.003230334
2008-05-05;-0.004543867
2008-05-06;0.007622792
2008-05-07;-0.018279807
2008-05-08;0.003662758
2008-05-09;-0.006748148
2008-05-12;0.010960545
2008-05-13;-0.000384805
2008-05-14;0.003997587
2008-05-15;0.010528903
2008-05-16;0.001249597
2008-05-19;0.000897622
2008-05-20;-0.00931687
2008-05-21;-0.016183741
2008-05-22;0.002613949
2008-05-23;-0.013298491
2008-05-26;0
2008-05-27;0.006822949
2008-05-28;0.003955066
2008-05-29;0.005320725
2008-05-30;0.001515022
2008-06-02;-0.010559851
2008-06-03;-0.005804628
2008-06-04;-0.000326697
2008-06-05;0.019308465
2008-06-06;-0.031376343
2008-06-09;0.000793406
2008-06-10;-0.002440998
2008-06-11;-0.017038717
2008-06-12;0.003274329
2008-06-13;0.014934164
2008-06-16;8.08773E-05
2008-06-17;-0.006794391
2008-06-18;-0.009759296
2008-06-19;0.003745379
2008-06-20;-0.018717003
2008-06-23;5.31122E-05
2008-06-24;-0.00281884
2008-06-25;0.005826452
2008-06-26;-0.029805056
2008-06-27;-0.003724341
2008-06-30;0.001266427
2008-07-01;0.003828599
2008-07-02;-0.018371334
2008-07-03;0.001093321
2008-07-04;0
2008-07-07;-0.008420818
2008-07-08;0.016936205
2008-07-09;-0.023039548
2008-07-10;0.006965378
2008-07-11;-0.011151876
2008-07-14;-0.009068905
2008-07-15;-0.0109611
2008-07-16;0.024754645
2008-07-17;0.011941012
2008-07-18;0.000285601
2008-07-21;-0.000539537
2008-07-22;0.013401856
2008-07-23;0.004055976
2008-07-24;-0.023396064
2008-07-25;0.004158871
2008-07-28;-0.018771643
2008-07-29;0.023087465
2008-07-30;0.016534493
2008-07-31;-0.0132309
2008-08-01;-0.005594055
2008-08-04;-0.009006485
2008-08-05;0.028314091
2008-08-06;0.003348785
2008-08-07;-0.0180965
2008-08-08;0.023611867
2008-08-11;0.00691874
2008-08-12;-0.012123883
2008-08-13;-0.002919914
2008-08-14;0.005506536
2008-08-15;0.004067729
2008-08-18;-0.01521296
2008-08-19;-0.00935853
2008-08-20;0.00617813
2008-08-21;0.00249191
2008-08-22;0.011268953
2008-08-25;-0.019820581
2008-08-26;0.00367956
2008-08-27;0.007950942
2008-08-28;0.014731092
2008-08-29;-0.01381863
2008-09-01;0
2008-09-02;-0.004100911
2008-09-03;-0.002037171
2008-09-04;-0.030378838
2008-09-05;0.004420895
2008-09-08;0.020302677
2008-09-09;-0.034734463
2008-09-10;0.006130568
2008-09-11;0.01371193
2008-09-12;0.002119365
2008-09-15;-0.048282983
2008-09-16;0.017363264
2008-09-17;-0.048279825
2008-09-18;0.042428811
2008-09-19;0.039459453
2008-09-22;-0.038978844
2008-09-23;-0.015756115
2008-09-24;-0.001979707
2008-09-25;0.019465761
2008-09-26;0.00316243
2008-09-29;-0.092002411
2008-09-30;0.052785325
2008-10-01;-0.004554407
2008-10-02;-0.041124925
2008-10-03;-0.013598522
2008-10-06;-0.039279301
2008-10-07;-0.059107758
2008-10-08;-0.011397429
2008-10-09;-0.079224042
2008-10-10;-0.011828963
2008-10-13;0.109571959
2008-10-14;-0.005336384
2008-10-15;-0.094695145
2008-10-16;0.04162886
2008-10-17;-0.006232201
2008-10-20;0.04658284
2008-10-21;-0.031283955
2008-10-22;-0.062953125
2008-10-23;0.012554947
2008-10-24;-0.035120816
2008-10-27;-0.032279747
2008-10-28;0.102446695
2008-10-29;-0.011130293
2008-10-30;0.025476651
2008-10-31;0.015248574
2008-11-03;-0.002532236
2008-11-04;0.040014466
2008-11-05;-0.054115279
2008-11-06;-0.051571193
2008-11-07;0.028446198
2008-11-10;-0.012733931
2008-11-11;-0.02228719
2008-11-12;-0.053288838
2008-11-13;0.066922601
2008-11-14;-0.04259349
2008-11-17;-0.026149375
2008-11-18;0.009790296
2008-11-19;-0.063105523
2008-11-20;-0.069481827
2008-11-21;0.061327968
2008-11-24;0.06271427
2008-11-25;0.006529394
2008-11-26;0.034718427
2008-11-27;0
2008-11-28;0.009596917
2008-12-01;-0.093536559
2008-12-02;0.039163694
2008-12-03;0.025508056
2008-12-04;-0.029746476
2008-12-05;0.035849048
2008-12-08;0.037668878
2008-12-09;-0.023388912
2008-12-10;0.011823999
2008-12-11;-0.028938804
2008-12-12;0.007003884
2008-12-15;-0.012766861
2008-12-16;0.050084832
2008-12-17;-0.009639159
2008-12-18;-0.021389875
2008-12-19;0.00293262
2008-12-22;-0.018471577
2008-12-23;-0.009764948
2008-12-24;0.005764437
2008-12-25;0
2008-12-26;0.005341924
2008-12-29;-0.003880112
2008-12-30;0.024113983
2008-12-31;0.014059065
2009-01-01;0
2009-01-02;0.031118829
2009-01-05;-0.004679315
2009-01-06;0.007786738
2009-01-07;-0.030469134
2009-01-08;0.003391364
2009-01-09;-0.021533208
2009-01-12;-0.022822626
2009-01-13;0.001756552
2009-01-14;-0.034032484
2009-01-15;0.001328305
2009-01-16;0.007533126
2009-01-19;0
2009-01-20;-0.054261984
2009-01-21;0.042572033
2009-01-22;-0.015278458
2009-01-23;0.005363236
2009-01-26;0.005537856
2009-01-27;0.010866312
2009-01-28;0.033006834
2009-01-29;-0.033681051
2009-01-30;-0.02305281
2009-02-02;-0.000532907
2009-02-03;0.01570993
2009-02-04;-0.007517662
2009-02-05;0.016233194
2009-02-06;0.026540681
2009-02-09;0.001484047
2009-02-10;-0.05036862
2009-02-11;0.007923456
2009-02-12;0.001737641
2009-02-13;-0.010048038
2009-02-16;0
2009-02-17;-0.046629446
2009-02-18;-0.000950817
2009-02-19;-0.012096922
2009-02-20;-0.011478573
2009-02-23;-0.035315356
2009-02-24;0.039320053
2009-02-25;-0.010715038
2009-02-26;-0.015905668
2009-02-27;-0.023846498
2009-03-02;-0.047741863
2009-03-03;-0.006427392
2009-03-04;0.02347539
2009-03-05;-0.043463291
2009-03-06;0.001215289
2009-03-09;-0.010074281
2009-03-10;0.06171871
2009-03-11;0.002442817
2009-03-12;0.039921068
2009-03-13;0.007709238
2009-03-16;-0.003522156
2009-03-17;0.031634285
2009-03-18;0.020643416
2009-03-19;-0.013064131
2009-03-20;-0.019967428
2009-03-23;0.06836638
2009-03-24;-0.020626376
2009-03-25;0.00958032
2009-03-26;0.023052626
2009-03-27;-0.020524738
2009-03-30;-0.035439358
2009-03-31;0.013044212
2009-04-01;0.016421016
2009-04-02;0.028322241
2009-04-03;0.009684728
2009-04-06;-0.008367252
2009-04-07;-0.024143678
2009-04-08;0.011714575
2009-04-09;0.037347061
2009-04-10;0
2009-04-13;0.002530186
2009-04-14;-0.02026854
2009-04-15;0.012470933
2009-04-16;0.015419321
2009-04-17;0.004957068
2009-04-20;-0.043732255
2009-04-21;0.021029382
2009-04-22;-0.007711286
2009-04-23;0.009873449
2009-04-24;0.016657837
2009-04-27;-0.010117621
2009-04-28;-0.002744255
2009-04-29;0.021379806
2009-04-30;-0.0009505
2009-05-01;0.005381855
2009-05-04;0.033307277
2009-05-05;-0.003798927
2009-05-06;0.017254573
2009-05-07;-0.013290323
2009-05-08;0.02378394
2009-05-11;-0.0217472
2009-05-12;-0.000979319
2009-05-13;-0.027263206
2009-05-14;0.010298404
2009-05-15;-0.011475674
2009-05-18;0.029936576
2009-05-19;-0.001738327
2009-05-20;-0.005144635
2009-05-21;-0.01689961
2009-05-22;-0.001498313
2009-05-25;0
2009-05-26;0.025962189
2009-05-27;-0.019153403
2009-05-28;0.015301234
2009-05-29;0.013483449
2009-06-01;0.025489965
2009-06-02;0.001981342
2009-06-03;-0.013834487
2009-06-04;0.011418207
2009-06-05;-0.002517863
2009-06-08;-0.001011052
2009-06-09;0.003497083
2009-06-10;-0.003486435
2009-06-11;0.006093308
2009-06-12;0.001396013
2009-06-15;-0.024055536
2009-06-16;-0.012801901
2009-06-17;-0.00138258
2009-06-18;0.008375844
2009-06-19;0.003109374
2009-06-22;-0.031078361
2009-06-23;0.002304071
2009-06-24;0.006503219
2009-06-25;0.021217576
2009-06-26;-0.001478936
2009-06-29;0.009024344
2009-06-30;-0.008567381
2009-07-01;0.004352434
2009-07-02;-0.029577647
2009-07-03;0
2009-07-06;0.002562476
2009-07-07;-0.019879851
2009-07-08;-0.001669895
2009-07-09;0.003540952
2009-07-10;-0.004029952
2009-07-13;0.024627968
2009-07-14;0.00530194
2009-07-15;0.029199472
2009-07-16;0.008604637
2009-07-17;-0.000382751
2009-07-20;0.011366703
2009-07-21;0.003620702
2009-07-22;-0.000534409
2009-07-23;0.023022629
2009-07-24;0.003037511
2009-07-27;0.002977407
2009-07-28;-0.00260985
2009-07-29;-0.004573436
2009-07-30;0.011825409
2009-07-31;0.000739529
2009-08-03;0.015225583
2009-08-04;0.003007551
2009-08-05;-0.002917791
2009-08-06;-0.005640579
2009-08-07;0.013349737
2009-08-10;-0.003350552
2009-08-11;-0.012740935
2009-08-12;0.011459209
2009-08-13;0.006856468
2009-08-14;-0.008567996
2009-08-17;-0.024559914
2009-08-18;0.010094531
2009-08-19;0.006837444
2009-08-20;0.010889255
2009-08-21;0.01845147
2009-08-24;-0.000545889
2009-08-25;0.002366611
2009-08-26;0.000116725
2009-08-27;0.002777914
2009-08-28;-0.001990379
2009-08-31;-0.008109142
2009-09-01;-0.022372209
2009-09-02;-0.003301906
2009-09-03;0.008498592
2009-09-04;0.01303221
2009-09-07;0
2009-09-08;0.008806056
2009-09-09;0.007752278
2009-09-10;0.010368274
2009-09-11;-0.001351306
2009-09-14;0.006319121
2009-09-15;0.003130399
2009-09-16;0.015207304
2009-09-17;-0.003064311
2009-09-18;0.002633813
2009-09-21;-0.003413101
2009-09-22;0.006553349
2009-09-23;-0.010119522
2009-09-24;-0.009556581
2009-09-25;-0.006109338
2009-09-28;0.017652877
2009-09-29;-0.00223207
2009-09-30;-0.003333824
2009-10-01;-0.026097229
2009-10-02;-0.004515691
2009-10-05;0.014765453
2009-10-06;0.013612406
2009-10-07;0.00270795
2009-10-08;0.007442123
2009-10-09;0.005624801
2009-10-12;0.004376823
2009-10-13;-0.002791504
2009-10-14;0.017393671
